file,roundId,optionId,word,imageId
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1701,325,"polis",325
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1701,326,"aşçı",326
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1702,325,"polis",325
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1702,324,"doktor",324
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1702,327,"itfaiyeci",327
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1702,835,"berber",835
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1703,327,"itfaiyeci",327
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1703,326,"aşçı",326
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1703,324,"doktor",324
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1703,834,"postacı",834
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1704,326,"aşçı",326
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1704,878,"garson",878
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1704,325,"polis",325
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1704,835,"berber",835
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1705,386,"hemşire",386
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1705,324,"doktor",324
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1705,387,"pilot",387
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1705,388,"çiftçi",388
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1706,387,"pilot",387
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1706,380,"astronot",380
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1706,325,"polis",325
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1706,835,"berber",835
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1707,388,"çiftçi",388
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1707,834,"postacı",834
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1707,869,"manav",869
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1707,327,"itfaiyeci",327
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1708,834,"postacı",834
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1708,877,"kasiyer",877
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1708,878,"garson",878
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1708,833,"temizlik görevlisi",833
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1709,835,"berber",835
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1709,326,"aşçı",326
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1709,387,"pilot",387
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1709,388,"çiftçi",388
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1710,84,"öğretmen",84
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1710,324,"doktor",324
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1710,386,"hemşire",386
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1710,832,"müdür",832
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1711,878,"garson",878
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1711,326,"aşçı",326
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1711,877,"kasiyer",877
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1711,869,"manav",869
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1712,380,"astronot",380
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1712,387,"pilot",387
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1712,325,"polis",325
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enProfessionsData.ts,1712,327,"itfaiyeci",327
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enSchoolOfficeData.ts,2103,902,"silgi",902
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enSchoolOfficeData.ts,2104,903,"defter",903
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enSchoolOfficeData.ts,2104,902,"silgi",902
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enToysData.ts,1509,380,"astronot",380
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1401,128,"domates",128
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1401,116,"salatalık",116
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1401,227,"biber",227
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1401,129,"marul",129
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1402,116,"salatalık",116
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1402,280,"patlıcan",280
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1402,75,"soğan",75
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1402,802,"patates",802
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1403,802,"patates",802
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1403,98,"havuç",98
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1403,227,"biber",227
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1403,129,"marul",129
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1404,75,"soğan",75
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1404,128,"domates",128
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1404,802,"patates",802
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1404,334,"lahana",334
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1405,227,"biber",227
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1405,116,"salatalık",116
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1405,280,"patlıcan",280
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1405,802,"patates",802
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1406,129,"marul",129
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1406,75,"soğan",75
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1406,420,"ıspanak",420
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1406,116,"salatalık",116
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1407,98,"havuç",98
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1407,802,"patates",802
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1407,116,"salatalık",116
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1407,75,"soğan",75
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1408,280,"patlıcan",280
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1408,116,"salatalık",116
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1408,334,"lahana",334
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1408,803,"kabak",803
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1409,853,"mısır",853
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1409,802,"patates",802
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1409,98,"havuç",98
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1409,75,"soğan",75
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1410,311,"brokoli",311
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1410,129,"marul",129
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1410,648,"karnabahar",648
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1410,420,"ıspanak",420
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1411,648,"karnabahar",648
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1411,311,"brokoli",311
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1411,129,"marul",129
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1411,334,"lahana",334
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1412,334,"lahana",334
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1412,129,"marul",129
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1412,648,"karnabahar",648
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\objects\enVegetablesData.ts,1412,420,"ıspanak",420
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,1,10,"ağaç",10
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,2,10,"ağaç",10
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,3,702,"kedi",702
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,4,702,"kedi",702
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,5,443,"çiçek",443
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,6,443,"çiçek",443
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,7,547,"çocuk",547
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,8,547,"çocuk",547
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,9,274,"kelebek",274
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,10,274,"kelebek",274
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,11,740,"balık",740
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,12,740,"balık",740
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,13,114,"muz",114
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,14,114,"muz",114
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,15,349,"karınca",349
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,16,349,"karınca",349
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,17,324,"doktor",324
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,18,324,"doktor",324
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,19,275,"kurbağa",275
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,20,275,"kurbağa",275
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,21,866,"zebra",866
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,22,866,"zebra",866
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,23,802,"patates",802
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,24,802,"patates",802
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,25,861,"hamster",861
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\aliveLifelessData.ts,26,861,"hamster",861
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,1,28,"fil",28
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,1,29,"fare",29
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,2,28,"fil",28
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,2,29,"fare",29
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,3,491,"balina",491
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,3,349,"karınca",349
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,4,491,"balina",491
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,4,349,"karınca",349
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,17,10,"ağaç",10
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,17,76,"papatya",76
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,18,10,"ağaç",10
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,18,76,"papatya",76
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,21,491,"balina",491
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,21,740,"balık",740
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,22,491,"balina",491
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,22,740,"balık",740
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,25,170,"karpuz",170
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,25,278,"kiraz",278
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,26,170,"karpuz",170
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bigSmallData.ts,26,278,"kiraz",278
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,1,227,"biber",227
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,2,227,"biber",227
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,3,55,"limon",55
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,4,55,"limon",55
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,5,637,"greyfurt",637
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,6,637,"greyfurt",637
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,7,294,"vişne",294
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,7,278,"kiraz",278
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,8,294,"vişne",294
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,8,278,"kiraz",278
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,11,55,"limon",55
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,12,55,"limon",55
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,15,75,"soğan",75
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,15,171,"çilek",171
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,16,75,"soğan",75
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,16,171,"çilek",171
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,19,227,"biber",227
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,20,227,"biber",227
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,21,55,"limon",55
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,21,43,"elma",43
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,22,55,"limon",55
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,22,43,"elma",43
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,23,640,"zencefil",640
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\bitterSweetData.ts,24,640,"zencefil",640
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\cleanDirtyData.ts,1,590,"el",590
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\cleanDirtyData.ts,1,591,"el",591
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\cleanDirtyData.ts,2,590,"el",590
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\cleanDirtyData.ts,2,591,"el",591
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,1,281,"kaktüs",281
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,1,43,"elma",43
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,2,281,"kaktüs",281
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,2,43,"elma",43
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,3,418,"kirpi",418
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,3,763,"yunus",763
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,4,418,"kirpi",418
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,4,763,"yunus",763
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,5,359,"deniz yıldızı",359
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,6,359,"deniz yıldızı",359
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,9,695,"enginar",695
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,9,280,"patlıcan",280
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,10,695,"enginar",695
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,10,280,"patlıcan",280
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,13,346,"dikenli dal",346
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,13,536,"dal",536
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,14,346,"dikenli dal",346
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,14,536,"dal",536
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,15,279,"ananas",279
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,15,43,"elma",43
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,16,279,"ananas",279
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\dikenliPuruzsuzData.ts,16,43,"elma",43
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,1,27,"pamuk",27
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,2,27,"pamuk",27
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,15,650,"ceviz",650
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,16,650,"ceviz",650
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,17,434,"çim",434
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,18,434,"çim",434
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,21,94,"fındık",94
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,22,94,"fındık",94
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,23,43,"elma",43
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,23,333,"şeftali",333
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,24,43,"elma",43
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hardSoftData.ts,24,333,"şeftali",333
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,3,28,"fil",28
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,4,28,"fil",28
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,5,491,"balina",491
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,5,73,"kuş",73
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,6,491,"balina",491
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,6,73,"kuş",73
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,9,704,"roka",704
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,10,704,"roka",704
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,13,170,"karpuz",170
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,13,171,"çilek",171
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,14,170,"karpuz",170
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,14,171,"çilek",171
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,15,27,"pamuk",27
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,16,27,"pamuk",27
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,19,274,"kelebek",274
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\heavyLightData.ts,20,274,"kelebek",274
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,1,151,"kedi",151
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,1,152,"kedi",152
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,2,151,"kedi",151
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,2,152,"kedi",152
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,3,489,"sincap",489
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,3,417,"sincap",417
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,4,489,"sincap",489
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,4,417,"sincap",417
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,5,752,"bebek",752
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,5,751,"bebek",751
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,6,752,"bebek",752
C:\Users\kaano\OneDrive\Desktop\final3\src\services\database\activities\qualities\hungryFullData.ts,6,751,"bebek",751
